일자,시가,고가,저가,종가,전일대비,등락률,거래량,개인,외국인,기관
2023/08/23,13055,13055,13020,13020,65,-0.50,325,-1,0,0
2023/08/22,13085,13270,13040,13085,50,+0.38,161,+1,0,0
2023/08/21,13035,13035,13035,13035,55,+0.42,6,0,0,0
2023/08/18,12930,12980,12730,12980,30,+0.23,1413,+2,0,-2
2023/08/17,12770,12985,12770,12950,115,-0.88,778,0,0,0
2023/08/16,12995,13150,12950,13065,260,+2.03,864,-10,0,+10
2023/08/14,13080,13080,12785,12805,360,-2.73,1755,+1,0,-1
2023/08/11,13155,13205,13065,13165,60,+0.46,4847,-51,0,+51
2023/08/10,13175,13220,12950,13105,295,-2.20,4281,+9,0,-9
2023/08/09,13300,13450,13195,13400,110,+0.83,40153,-378,0,+378
2023/08/08,13630,13630,13290,13290,230,-1.70,1452,+8,0,-8
2023/08/07,13390,13560,13370,13520,115,+0.86,1809,+19,0,-20
2023/08/04,13400,13435,13310,13405,15,+0.11,837,+3,0,-2
2023/08/03,13390,13390,13230,13390,190,-1.40,1176,-8,0,+8
2023/08/02,13740,13740,13420,13580,160,-1.16,3326,-7,0,+7
2023/08/01,13800,13800,13570,13740,40,+0.29,776,+2,0,-2
2023/07/31,13845,13875,13555,13700,60,-0.44,7005,+12,0,-12
2023/07/28,13490,13775,13490,13760,520,+3.93,6796,-14,0,+13
2023/07/27,13070,13310,13030,13240,425,+3.32,9245,+44,0,-44
2023/07/26,12940,13250,12625,12815,40,-0.31,1950,+3,0,-3
2023/07/25,12915,12915,12770,12855,60,-0.46,107,0,0,-1
2023/07/24,13045,13045,12780,12915,195,+1.53,5956,+41,0,-42
2023/07/21,12685,12770,12605,12720,165,-1.28,635,+4,0,-4
2023/07/20,13000,13000,12810,12885,115,-0.88,478,+1,0,-1
2023/07/19,13050,13220,13000,13000,125,-0.95,103,+1,0,0
2023/07/18,13170,13225,13095,13125,80,+0.61,354,0,0,-1
2023/07/17,13055,13055,12995,13045,10,-0.08,189,+1,0,0
2023/07/14,13205,13205,12930,13055,195,+1.52,3348,-3,0,+3
2023/07/13,12965,13030,12785,12860,65,-0.50,2013,+17,0,-17
2023/07/12,12960,12960,12885,12925,185,+1.45,1230,+13,0,-13
2023/07/11,12755,12755,12515,12740,235,+1.88,494,+2,0,-1
2023/07/10,12625,12625,12505,12505,225,-1.77,617,+3,0,-3
2023/07/07,12715,12750,12710,12730,125,-0.97,224,+2,0,-2
2023/07/06,12855,13040,12855,12855,355,-2.69,3566,+41,0,-41
2023/07/05,13130,13265,13130,13210,55,-0.41,634,+4,0,-5
2023/07/04,13190,13265,13190,13265,0,0.00,744,-4,0,+4
2023/07/03,13180,13280,13180,13265,215,+1.65,1242,0,0,+1
2023/06/30,13050,13050,13015,13050,200,-1.51,563,+1,0,-1
2023/06/29,13220,13300,13220,13250,190,+1.45,4450,-47,0,+46
2023/06/28,13130,13195,12975,13060,125,+0.97,1528,+1,0,-1
2023/06/27,12900,12935,12900,12935,50,+0.39,725,+1,0,0
2023/06/26,12825,12910,12815,12885,145,-1.11,539,0,0,-1
2023/06/23,13145,13145,12970,13030,150,+1.16,533,0,0,0
2023/06/22,12965,13015,12880,12880,135,-1.04,3103,+8,0,-7
2023/06/21,13025,13025,12975,13015,10,-0.08,765,+2,0,-2
2023/06/20,13065,13065,12845,13025,75,-0.57,5853,+1,0,-1
2023/06/19,13190,13190,13015,13100,90,-0.68,3603,+5,0,-6
2023/06/16,13285,13285,13075,13190,95,-0.72,1051,+10,0,-10
2023/06/15,13415,13415,13285,13285,75,+0.57,1641,+11,0,-12
2023/06/14,13260,13290,13185,13210,50,-0.38,369,0,0,0
2023/06/13,13290,13290,13130,13260,330,+2.55,5719,+32,0,-33
2023/06/12,13000,13050,12920,12930,160,-1.22,3893,+49,0,-48
2023/06/09,12710,13090,12710,13090,385,+3.03,2500,+3,0,-3
2023/06/08,12730,12800,12650,12705,105,-0.82,3194,+4,0,-4
2023/06/07,12930,12930,12760,12810,120,-0.93,446,+1,0,-1
2023/06/05,13140,13140,12915,12930,205,-1.56,3950,+3,0,-2
2023/06/02,13100,13175,13050,13135,175,+1.35,1063,-6,0,+6
2023/06/01,12955,13045,12825,12960,320,-2.41,7597,+72,0,-73
2023/05/31,13340,13370,13170,13280,220,-1.63,11083,+57,0,-57
2023/05/30,13525,13560,13370,13500,600,+4.65,9469,-26,0,+26
2023/05/26,12400,13045,12400,12900,500,+4.03,34582,-133,0,+133
2023/05/25,12200,12460,12200,12400,200,+1.64,59751,+608,0,-608
2023/05/24,11870,12225,11870,12200,35,-0.29,212,+2,0,-1
2023/05/23,12340,12340,12190,12235,210,-1.69,11002,+3,0,-3
2023/05/22,12445,12520,12320,12445,15,-0.12,531,+3,0,-3
2023/05/19,12415,12490,12390,12460,510,+4.27,2045,+5,0,-5
2023/05/18,11980,12040,11925,11950,180,+1.53,1454,-6,0,+7
2023/05/17,11710,11865,11705,11770,50,+0.43,1831,-16,0,+17
2023/05/16,11695,11845,11695,11720,390,+3.44,1104,-8,0,+8
2023/05/15,11385,11385,11330,11330,105,-0.92,63,0,0,0
2023/05/12,11265,11435,11265,11435,170,+1.51,4507,-48,0,+48
2023/05/11,11310,11310,11265,11265,45,-0.40,54,0,0,0
2023/05/10,11235,11315,11235,11310,80,-0.70,48,0,0,0
2023/05/09,11390,11390,11390,11390,95,-0.83,246,-2,0,+2
2023/05/08,11010,11500,11010,11485,140,+1.23,142,+1,0,-1
2023/05/04,11415,11415,11240,11345,140,-1.22,1154,+11,0,-11
2023/05/03,12500,12500,11380,11485,135,-1.16,811,-7,0,+6
2023/05/02,11625,11675,11500,11620,100,+0.87,1754,+5,0,-5
2023/04/28,11445,11560,11400,11520,130,+1.14,2347,0,0,0
2023/04/27,11140,11390,11100,11390,250,+2.24,2395,+1,0,-1
2023/04/26,11075,11140,11075,11140,10,+0.09,1406,+1,0,0
2023/04/25,11235,11235,11105,11130,170,-1.50,500,0,0,0
2023/04/24,11490,11490,11260,11300,190,-1.65,298,+2,0,-2
2023/04/21,11310,11490,11300,11490,210,+1.86,6273,+10,0,-10
2023/04/20,11360,11360,11230,11280,80,-0.70,140,+1,0,-1
2023/04/19,11290,11360,11285,11360,75,+0.66,280,+1,0,-1
2023/04/18,11305,11305,11250,11285,175,-1.53,159,0,0,0
2023/04/17,11360,11460,11360,11460,15,-0.13,2608,+22,0,-22
2023/04/14,11445,11475,11435,11475,35,-0.30,137,+1,0,0
2023/04/13,11690,11690,11490,11510,180,-1.54,935,+3,0,-4
2023/04/12,11595,11700,11560,11690,60,+0.52,556,-1,0,+1
2023/04/11,11555,11635,11525,11630,245,+2.15,3013,-20,0,+20
2023/04/10,11365,11385,11285,11385,25,+0.22,449,+3,0,-3
2023/04/07,11305,11365,11105,11360,415,+3.79,11120,+12,0,-11
2023/04/06,10870,10950,10870,10945,175,-1.57,320,+1,0,-1
2023/04/05,11000,11140,10980,11120,15,-0.13,3104,+6,0,-6
2023/04/04,11095,11165,11095,11135,220,-1.94,875,+2,0,0
2023/04/03,11515,11515,11195,11355,155,-1.35,714,0,0,0
2023/03/31,12500,12500,11370,11510,75,+0.66,2461,+4,0,-4
2023/03/30,11345,11455,11315,11435,355,+3.20,3138,+2,0,-1
2023/03/29,12500,12500,11030,11080,65,-0.58,5047,+53,0,-53
2023/03/28,11175,11175,10980,11145,30,-0.27,6272,+69,0,-69
2023/03/27,11330,11330,11155,11175,125,-1.11,705,0,0,0
2023/03/24,11265,11340,11180,11300,240,+2.17,552,+1,0,-1
2023/03/23,11030,11060,10515,11060,60,+0.55,4970,+44,0,-44
2023/03/22,10815,11000,10800,11000,200,+1.85,5094,-49,0,+49
2023/03/21,10880,10880,10770,10800,5,-0.05,488,+4,0,-4
2023/03/20,10765,10810,10765,10805,65,+0.61,809,+7,0,-6
2023/03/17,10625,10740,10625,10740,390,+3.77,931,-5,0,+5
2023/03/16,10225,10350,10225,10350,15,-0.14,691,-5,0,+6
2023/03/15,10405,10405,10355,10365,55,+0.53,9,0,0,0
2023/03/14,10320,10320,10310,10310,200,-1.90,164,0,0,0
2023/03/13,10520,10520,10490,10510,10,-0.10,312,+3,0,-3
2023/03/10,10500,10575,10480,10520,185,-1.73,3001,+1,0,-2
2023/03/09,10640,10820,10640,10705,65,+0.61,1173,+2,0,-2
2023/03/08,10740,10740,10580,10640,155,-1.44,5842,+55,0,-55
2023/03/07,10960,10960,10735,10795,5,-0.05,2173,-14,0,+14
2023/03/06,10895,10895,10675,10800,75,+0.70,6313,-60,0,+61
2023/03/03,10765,10765,10645,10725,25,-0.23,4826,+1,0,0
2023/03/02,10915,10915,10715,10750,300,-2.71,8720,+9,0,-10
2023/02/28,10865,11050,10850,11050,185,+1.70,1242,+12,0,-12
2023/02/27,10900,10900,10795,10865,135,-1.23,1033,+2,0,-2
2023/02/24,11445,11445,10870,11000,60,+0.55,584,+3,0,-4
2023/02/23,10620,11050,10620,10940,110,+1.02,2051,-3,0,+4
2023/02/22,10850,10885,10755,10830,185,-1.68,1006,+3,0,-3
2023/02/21,11145,11145,10965,11015,130,-1.17,557,+4,0,-5
2023/02/20,11195,11220,10945,11145,50,-0.45,2952,+9,0,-8
2023/02/17,10480,11290,10480,11195,115,-1.02,1706,0,0,0
2023/02/16,11240,11325,11240,11310,45,+0.40,548,-1,0,0
2023/02/15,11260,11335,11130,11265,135,+1.21,4282,-4,0,+5
2023/02/14,11000,11250,10895,11130,235,+2.16,1920,+1,0,-2
2023/02/13,10955,10965,10855,10895,245,-2.20,1092,+5,0,-6
2023/02/10,11265,11275,11140,11140,0,0.00,28,0,0,0
2023/02/09,11345,11350,10725,11140,70,-0.62,1789,+17,0,-17
2023/02/08,10905,11530,10900,11210,305,+2.80,816,+3,0,-3
2023/02/07,11335,11335,10765,10905,300,-2.68,1829,+3,0,-3
2023/02/06,10420,11205,10420,11205,5,-0.04,329,0,0,0
2023/02/03,11160,11210,11095,11210,50,+0.45,228,0,0,0
2023/02/02,10765,11420,10755,11160,545,+5.13,4480,+26,0,-26
2023/02/01,10640,10640,10540,10615,25,-0.23,684,0,0,-1
2023/01/31,10740,10740,10455,10640,265,-2.43,590,+4,0,-3
2023/01/30,11030,11050,10835,10905,205,-1.85,734,+3,0,-3
2023/01/27,11110,11110,11030,11110,20,-0.18,1493,+4,0,-4
2023/01/26,11050,11130,11035,11130,320,+2.96,3325,-4,0,+4
2023/01/25,10595,11035,10595,10810,460,+4.44,521,-1,0,0
2023/01/20,10320,10350,10285,10350,90,+0.88,103,0,0,0
2023/01/19,10275,10335,10260,10260,90,-0.87,306,0,0,-1
2023/01/18,10425,10425,10295,10350,75,-0.72,173,+1,0,-1
2023/01/17,10505,10505,10340,10425,45,-0.43,464,-3,0,+3
2023/01/16,10445,10540,10445,10470,25,+0.24,1450,+1,0,-1
2023/01/13,10485,10485,10350,10445,10,-0.10,704,-1,0,0
2023/01/12,10465,10465,10455,10455,0,0.00,646,-2,0,+1
2023/01/11,10400,10545,10370,10455,55,+0.53,473,-1,0,+1
2023/01/10,10305,10410,10305,10400,120,+1.17,883,+2,0,-2
2023/01/09,10325,10325,10200,10280,250,+2.49,16936,-153,0,+160
2023/01/06,10000,10040,9950,10030,140,-1.38,863,-1,0,-7
2023/01/05,10145,10345,10080,10170,560,+5.83,24481,-193,0,+193
2023/01/04,9435,9740,9435,9610,155,+1.64,35747,+337,0,-338
2023/01/03,9335,9455,9335,9455,140,+1.50,210,0,0,0
2023/01/02,9385,9395,9315,9315,180,+1.97,196,+1,0,-1
2022/12/29,9150,9165,9050,9135,265,-2.82,1732,+4,0,-5
2022/12/28,9470,9490,9395,9400,5,+0.05,437,+3,0,-4
2022/12/27,9550,9550,9385,9395,150,-1.57,438,-1,0,+1
2022/12/26,9405,9560,9340,9545,65,-0.68,587,+4,0,-4
2022/12/23,9865,9865,9610,9610,245,-2.49,316,0,0,-1
2022/12/22,9905,9905,9855,9855,65,+0.66,81,0,0,0
2022/12/21,9775,9815,9725,9790,60,-0.61,590,+3,0,-4
2022/12/20,11345,11345,9850,9850,45,+0.46,775,+4,0,-4
2022/12/19,10015,10015,9740,9805,55,-0.56,2490,-19,0,+19
2022/12/16,11100,11100,9860,9860,515,-4.96,1696,+4,0,-4
2022/12/15,10505,10505,10305,10375,125,-1.19,173,0,0,0
2022/12/14,10570,10570,10500,10500,150,+1.45,16,0,0,0
2022/12/13,10410,10410,10295,10350,60,+0.58,30,0,0,0
2022/12/12,10480,10480,10290,10290,80,-0.77,170,+1,0,-1
2022/12/09,10275,10370,10250,10370,270,+2.67,349,-1,0,+2
2022/12/08,10195,10195,10000,10100,25,+0.25,212,+2,0,-2
2022/12/07,10315,10315,10075,10075,10,-0.10,258,+2,0,-2
2022/12/06,10125,10200,10085,10085,40,-0.40,198,0,0,0
2022/12/05,10235,10235,10035,10125,325,-3.11,830,+7,0,-8
2022/12/02,10495,10495,10360,10450,320,-2.97,615,+5,0,-5
2022/12/01,10870,10870,10765,10770,450,+4.36,2198,+23,0,-23
2022/11/30,10340,10395,10320,10320,0,0.00,276,-1,0,+1
2022/11/29,10455,10455,10320,10320,90,-0.86,411,+2,0,-2
2022/11/28,10495,10495,10405,10410,425,-3.92,551,0,0,0
2022/11/25,10705,10900,10690,10835,60,+0.56,521,+4,0,-4
2022/11/24,10880,10895,10695,10775,30,+0.28,558,-1,0,+1
2022/11/23,10710,10745,10710,10745,145,+1.37,148,0,0,0
2022/11/22,10600,10605,10550,10600,0,0.00,186,+1,0,-1
2022/11/21,11335,11335,10310,10600,110,-1.03,6626,-3,0,+3
2022/11/18,10735,10850,10600,10710,115,-1.06,1649,+7,0,-7
2022/11/17,11245,11245,10710,10825,305,-2.74,270,+2,0,-1
2022/11/16,11080,11135,11040,11130,235,+2.16,555,0,0,0
2022/11/15,10980,10980,10795,10895,285,-2.55,606,+3,0,-2
2022/11/14,11345,11345,11045,11180,230,+2.10,19618,-7,0,+6
2022/11/11,10675,11260,10675,10950,470,+4.48,21655,+15,0,-15
2022/11/10,10615,10615,10390,10480,180,-1.69,443,+4,0,-4
2022/11/09,10715,10765,10640,10660,25,+0.24,257,-1,0,0
2022/11/08,10645,10735,10635,10635,190,+1.82,421,+1,0,-2
2022/11/07,10325,10515,10325,10445,365,+3.62,147952,+7,0,-7
2022/11/04,10060,10100,9985,10080,70,+0.70,383,+1,0,-1
2022/11/03,10115,10170,9990,10010,340,-3.29,151682,+10,0,-11
2022/11/02,10335,10445,10310,10350,110,+1.07,408,+2,0,-2
2022/11/01,10220,10345,10215,10240,205,+2.04,2514,-3,0,+3
2022/10/31,9950,10095,9905,10035,85,+0.85,152423,+1,0,-1
2022/10/28,10170,10170,9880,9950,635,-6.00,32843,+24,0,-23
2022/10/27,10600,10625,10500,10585,75,-0.70,1187,+6,0,-7
2022/10/26,10640,10660,10480,10660,30,-0.28,119893,-4,0,+4
2022/10/25,10635,10750,10635,10690,140,+1.33,486,+3,0,-3
2022/10/24,10575,10595,10435,10550,620,+6.24,4952,-7,0,+6
2022/10/21,9930,9930,9900,9930,70,+0.71,560,+5,0,-5
2022/10/20,9825,9860,9750,9860,10,-0.10,1555,-5,0,+4
2022/10/19,9990,9995,9860,9870,40,-0.40,1145,+1,0,-1
2022/10/18,10080,10090,9910,9910,190,-1.88,2943,+18,0,-17
2022/10/17,10090,10145,10015,10100,310,-2.98,150303,+6,0,-6
2022/10/14,10190,10410,10190,10410,360,+3.58,4077,+24,0,-25
2022/10/13,10045,10065,10035,10050,10,-0.10,6543,+3,0,-3
2022/10/12,9920,10085,9920,10060,195,+1.98,168727,+35,0,-35
2022/10/11,10145,10145,9845,9865,410,-3.99,127553,-8,0,+9
2022/10/07,10255,10295,10160,10275,180,-1.72,7211,+24,0,-24
2022/10/06,10515,10515,10395,10455,105,+1.01,162353,+8,0,-8
2022/10/05,10380,10470,10350,10350,225,+2.22,161519,0,0,0
2022/10/04,9955,10190,9955,10125,545,+5.69,145680,+23,0,-24
2022/09/30,9520,9780,9520,9580,80,-0.83,943,+8,0,-7
2022/09/29,9705,9705,9660,9660,70,+0.73,74,0,0,0
2022/09/28,9670,9670,9535,9590,45,+0.47,207,-1,0,+1
2022/09/27,9540,9605,9510,9545,45,-0.47,763,+6,0,-5
2022/09/26,9595,9620,9565,9590,5,-0.05,821,-3,0,+3
2022/09/23,9670,9710,9580,9595,175,-1.79,2744,+3,0,-4
2022/09/22,9850,9850,9765,9770,215,-2.15,2962,+10,0,-10
