일자,시가,고가,저가,종가,전일대비,등락률,거래량,개인,외국인,기관
2025/03/12,23360,23650,23360,23580,430,+1.86,4953,-51,0,+51
2025/03/11,22920,23240,22825,23150,315,-1.34,1684,+2,0,-2
2025/03/10,23325,23500,23325,23465,20,+0.09,238,0,0,0
2025/03/07,23380,23485,23270,23445,55,-0.23,207,-1,0,+1
2025/03/06,23540,23570,23440,23500,140,+0.60,59,0,0,+1
2025/03/05,23385,23385,23115,23360,165,+0.71,204,-1,0,0
2025/03/04,23215,23330,23085,23195,45,-0.19,525,+6,0,-5
2025/02/28,23700,23700,23145,23240,800,-3.33,939,+14,0,-14
2025/02/27,24205,24205,23950,24040,160,-0.66,21474,-13,0,+13
2025/02/26,24065,24235,23970,24200,115,+0.48,394,+7,0,-7
2025/02/25,24005,24150,23980,24085,175,-0.72,442,-1,0,+1
2025/02/24,24130,24260,24035,24260,115,-0.47,1516,-11,0,+11
2025/02/21,24500,24500,24165,24375,35,-0.14,640,-1,0,+1
2025/02/20,24575,24575,24300,24410,165,-0.67,632,+2,0,-3
2025/02/19,24235,24625,24005,24575,600,+2.50,978,+4,0,-4
2025/02/18,23815,24000,23815,23975,160,+0.67,147,-1,0,+2
2025/02/17,23770,23900,23715,23815,70,+0.29,1356,-10,0,+11
2025/02/14,23620,23805,23620,23745,250,+1.06,711,-4,0,+3
2025/02/13,23305,23510,23305,23495,280,+1.21,1014,-13,0,+13
2025/02/12,23290,23360,23120,23215,185,-0.79,2092,+1,0,-1
2025/02/11,23320,23460,23295,23400,265,+1.15,303,-2,0,+2
2025/02/10,23100,23250,22910,23135,55,-0.24,590,+4,0,-4
2025/02/07,23430,23430,23120,23190,65,-0.28,213,+1,0,-1
2025/02/06,23085,23255,23070,23255,170,+0.74,492,-2,0,+3
2025/02/05,23100,23180,22915,23085,380,+1.67,494,+10,0,-10
2025/02/04,22680,23095,22650,22705,130,+0.58,217,0,0,0
2025/02/03,22770,22770,22340,22575,620,-2.67,1298,+27,0,-27
2025/01/31,23050,23195,22775,23195,260,-1.11,814,+5,0,-6
2025/01/24,23350,23545,23295,23455,105,+0.45,11210,0,0,-1
2025/01/23,23475,23515,23365,23400,205,-0.87,1893,+7,0,-7
2025/01/22,23565,23630,23355,23605,410,+1.77,283,-2,0,+2
2025/01/21,23440,23560,23135,23195,130,-0.56,469,-2,0,+2
2025/01/20,23495,23495,23275,23325,15,-0.06,247,0,0,0
2025/01/17,23445,23445,23235,23340,125,-0.53,742,-4,0,+5
2025/01/16,23570,23570,23375,23465,350,+1.51,41,0,0,0
2025/01/15,23325,23340,23060,23115,80,+0.35,272,-2,0,+1
2025/01/14,23020,23205,22925,23035,60,-0.26,290,0,0,+1
2025/01/13,23385,23385,23055,23095,385,-1.64,50,0,0,0
2025/01/10,23500,23580,23425,23480,20,-0.09,80,+1,0,-1
2025/01/09,23705,23705,23460,23500,5,-0.02,747,-10,0,+9
2025/01/08,23130,23510,23100,23505,325,+1.40,780,+7,0,-7
2025/01/07,23340,23540,23115,23180,95,-0.41,594,-3,0,+4
2025/01/06,22875,23275,22755,23275,730,+3.24,3235,+6,0,-5
2025/01/03,21970,22800,21970,22545,360,+1.62,3421,0,0,0
2025/01/02,22150,22225,21985,22185,60,-0.27,600,+7,0,-7
2024/12/30,22140,22510,22140,22245,115,-0.51,451,+4,0,-4
2024/12/27,22340,22415,22125,22360,10,-0.04,671,-6,0,+6
2024/12/26,22670,22670,22280,22370,125,-0.56,354,+1,0,0
2024/12/24,22630,22630,22370,22495,35,+0.16,174,0,0,0
2024/12/23,22390,22500,22255,22460,265,+1.19,115,+2,0,-2
2024/12/20,22455,22455,21995,22195,260,-1.16,515,+8,0,-9
2024/12/19,22500,22560,22425,22455,580,-2.52,445,+9,0,-9
2024/12/18,22805,23035,22615,23035,465,+2.06,2540,+2,0,-2
2024/12/17,22985,22985,22570,22570,340,-1.48,713,0,0,0
2024/12/16,23285,23340,22835,22910,50,-0.22,302,+5,0,-5
2024/12/13,23040,23145,22880,22960,125,+0.55,1158,+8,0,-8
2024/12/12,22610,22945,22610,22835,170,+0.75,547,-4,0,+4
2024/12/11,22475,22665,22460,22665,160,+0.71,217,0,0,-1
2024/12/10,22385,22555,22385,22505,425,+1.92,215,+3,0,-3
2024/12/09,22065,22360,22055,22080,430,-1.91,744,+8,0,-7
2024/12/06,22695,22860,22255,22510,200,-0.88,631,+2,0,-2
2024/12/05,23010,23010,22615,22710,30,-0.13,2049,-44,0,+45
2024/12/04,22795,22890,22640,22740,295,-1.28,952,+12,0,-11
2024/12/03,22655,23060,22655,23035,245,+1.08,298,-2,0,+2
2024/12/02,23040,23040,22680,22790,25,+0.11,1128,+1,0,-1
2024/11/29,23170,23170,22620,22765,390,-1.68,438,+1,0,-1
2024/11/28,23240,23240,23120,23155,90,-0.39,656,-2,0,+2
2024/11/27,23350,23415,23135,23245,105,-0.45,521,-5,0,+4
2024/11/26,23490,23490,23315,23350,145,-0.62,236,-3,0,+3
2024/11/25,23460,23505,23300,23495,330,+1.42,820,-15,0,+15
2024/11/22,23055,23230,23055,23165,150,+0.65,66,+1,0,0
2024/11/21,22900,23080,22800,23015,105,+0.46,137,+2,0,-2
2024/11/20,22710,22965,22710,22910,200,+0.88,128,0,0,0
2024/11/19,22690,22865,22690,22710,20,+0.09,332,+4,0,-4
2024/11/18,22295,22815,22295,22690,455,+2.05,1392,-16,0,+15
2024/11/15,22140,22320,21950,22235,280,+1.28,2068,+27,0,-27
2024/11/14,22020,22240,21955,21955,210,-0.95,276,+2,0,-2
2024/11/13,22580,22580,22030,22165,560,-2.46,698,+1,0,-1
2024/11/12,23160,23160,22585,22725,485,-2.09,584,+1,0,-1
2024/11/11,23595,23595,23110,23210,320,-1.36,994,-4,0,+4
2024/11/08,23955,23955,23495,23530,180,-0.76,423,-7,0,+7
2024/11/07,23675,23775,23420,23710,35,+0.15,828,-7,0,+6
2024/11/06,23995,23995,23480,23675,35,+0.15,51,0,0,-1
2024/11/05,23795,23795,23580,23640,190,-0.80,2046,-43,0,+44
2024/11/04,23400,23845,23400,23830,370,+1.58,2086,+41,0,-41
2024/11/01,23455,23575,23395,23460,90,-0.38,28,0,0,0
2024/10/31,23805,23805,23515,23550,500,-2.08,703,+1,0,0
2024/10/30,24275,24275,23830,24050,75,-0.31,2925,-69,0,+69
2024/10/29,24360,24360,24120,24205,0,0.00,350,+7,0,-7
2024/10/28,24075,24290,24075,24205,255,+1.06,705,-12,0,+11
2024/10/25,23915,24300,23915,23950,15,-0.06,316,-1,0,+2
2024/10/24,24105,24170,23900,23965,115,-0.48,190,-3,0,+3
2024/10/23,23935,24215,23835,24080,365,+1.54,91,+1,0,-1
2024/10/22,24175,24175,23715,23715,460,-1.90,183,-3,0,+2
2024/10/21,24115,24275,24020,24175,125,+0.52,637,-8,0,+9
2024/10/18,24305,24305,24005,24050,70,-0.29,45,0,0,0
2024/10/17,24245,24250,24025,24120,100,-0.41,32,0,0,0
2024/10/16,24100,24315,24050,24220,245,-1.00,136,0,0,-1
2024/10/15,24495,24495,24330,24465,95,+0.39,122,-1,0,+1
2024/10/14,24275,24425,24200,24370,290,+1.20,124,0,0,0
2024/10/11,24190,24215,24080,24080,25,+0.10,62,+1,0,-1
2024/10/10,24185,24185,24020,24055,125,+0.52,480,+3,0,-2
2024/10/08,23905,23960,23790,23930,200,-0.83,227,-4,0,+4
2024/10/07,23875,24145,23700,24130,390,+1.64,292,+1,0,-1
2024/10/04,23710,23900,23620,23740,25,+0.11,637,+3,0,-2
2024/10/02,23840,23965,23670,23715,260,-1.08,136,0,0,0
2024/09/30,24755,24755,23975,23975,565,-2.30,145,+1,0,-1
2024/09/27,24880,24950,24540,24540,120,-0.49,125,+1,0,-1
2024/09/26,24285,24660,24285,24660,920,+3.88,131,-2,0,+1
2024/09/25,24255,24280,23740,23740,470,-1.94,108,0,0,0
2024/09/24,24130,24210,23850,24210,215,+0.90,4043,+12,0,-12
2024/09/23,23910,24000,23895,23995,85,+0.36,169,+2,0,-3
2024/09/20,24090,24120,23910,23910,200,+0.84,171,+3,0,-3
2024/09/19,23920,23920,23475,23710,140,-0.59,1321,-11,0,+11
2024/09/13,23875,23895,23755,23850,55,+0.23,23,0,0,0
2024/09/12,23725,23795,23600,23795,545,+2.34,22,0,0,0
2024/09/11,23440,23440,23050,23250,275,-1.17,2213,+10,0,-11
2024/09/10,23575,23655,23490,23525,90,-0.38,430,+9,0,-10
2024/09/09,23260,23620,23170,23615,145,-0.61,3423,+79,0,-80
2024/09/06,23970,23970,23635,23760,235,-0.98,60,0,0,-1
2024/09/05,24150,24330,23795,23995,10,+0.04,152,0,0,0
2024/09/04,23985,24235,23975,23985,850,-3.42,1314,+30,0,-30
2024/09/03,25120,25180,24790,24835,295,-1.17,284,+1,0,-1
2024/09/02,25110,25165,24875,25130,95,+0.38,451,-10,0,+11
2024/08/30,25110,25170,25025,25035,95,+0.38,28,0,0,0
2024/08/29,24870,25025,24870,24940,355,-1.40,382,-8,0,+9
2024/08/28,25280,25295,24990,25295,35,+0.14,142,-3,0,+3
2024/08/27,25405,25415,25200,25260,195,-0.77,296,-2,0,+3
2024/08/26,25560,25610,25335,25455,100,-0.39,190,-3,0,+4
2024/08/23,25460,25665,25455,25555,95,-0.37,44,0,0,+1
2024/08/22,25580,25650,25390,25650,120,+0.47,75,0,0,0
2024/08/21,25410,25550,25340,25530,50,-0.20,67,0,0,0
2024/08/20,25620,25625,25500,25580,250,+0.99,48,0,0,0
2024/08/19,25625,25625,25235,25330,260,-1.02,156,+2,0,-2
2024/08/16,25505,25590,25385,25590,645,+2.59,484,-1,0,0
2024/08/14,25085,25085,24795,24945,270,+1.09,114,-2,0,+2
2024/08/13,24760,24760,24565,24675,80,+0.33,111,+1,0,-1
2024/08/12,24510,24645,24510,24595,275,+1.13,75,+1,0,-1
2024/08/09,24495,24495,24200,24320,340,+1.42,66,0,0,0
2024/08/08,23825,24135,23665,23980,225,-0.93,122,0,0,0
2024/08/07,23525,24410,23525,24205,510,+2.15,568,+12,0,-13
2024/08/06,23985,24260,23385,23695,705,+3.07,859,+7,0,-7
2024/08/05,24455,24460,22545,22990,2305,-9.11,1980,+3,0,-2
2024/08/02,25710,25710,25220,25295,985,-3.75,934,+21,0,-21
2024/08/01,26625,26625,26280,26280,35,-0.13,7745,0,0,+1
2024/07/31,25995,26315,25985,26315,375,+1.45,6611,0,0,0
2024/07/30,25910,26045,25820,25940,280,-1.07,130,+2,0,-3
2024/07/29,26070,26415,26070,26290,365,+1.41,63,+1,0,-1
2024/07/26,25735,26005,25735,25925,215,+0.84,115,0,0,0
2024/07/25,25810,25870,25695,25710,485,-1.85,481,0,0,0
2024/07/24,26200,26500,26150,26195,235,-0.89,257,-5,0,+4
2024/07/23,26620,26745,26410,26430,25,+0.09,320,-1,0,+1
2024/07/22,26580,26580,26290,26405,210,-0.79,179,+1,0,-1
2024/07/19,26655,26795,26450,26615,425,-1.57,425,+8,0,-7
2024/07/18,26865,27040,26710,27040,200,-0.73,580,-4,0,+5
2024/07/17,27475,27475,27205,27240,250,-0.91,78,0,0,0
2024/07/16,27435,27550,27430,27490,55,+0.20,111,-1,0,+1
2024/07/15,27535,27535,27215,27435,145,+0.53,276,+1,0,0
2024/07/12,27435,27500,27210,27290,515,-1.85,606,-4,0,+3
2024/07/11,27800,27935,27700,27805,185,+0.67,1854,+9,0,-9
2024/07/10,27695,27695,27485,27620,10,-0.04,620,-1,0,+1
2024/07/09,27655,27655,27475,27630,40,+0.14,164,+2,0,-2
2024/07/08,27765,27765,27520,27590,135,-0.49,2760,+20,0,-20
2024/07/05,27380,27725,27370,27725,590,+2.17,2003,-17,0,+16
2024/07/04,27085,27165,27020,27135,275,+1.02,563,-7,0,+8
2024/07/03,26820,26860,26645,26860,185,+0.69,326,-1,0,+1
2024/07/02,26835,26835,26620,26675,160,-0.60,1433,0,0,-1
2024/07/01,26700,26840,26695,26835,105,+0.39,9231,-7,0,+7
2024/06/28,26800,26800,26600,26730,15,+0.06,299,+3,0,-3
2024/06/27,26475,26715,26405,26715,40,+0.15,260,+1,0,-2
2024/06/26,26300,26675,26230,26675,305,+1.16,173,+2,0,-1
2024/06/25,26290,26420,26245,26370,55,+0.21,106,+1,0,-1
2024/06/24,26340,26400,26215,26315,165,-0.62,82,+1,0,-1
2024/06/21,26605,26605,26405,26480,315,-1.18,99398,-3,0,+4
2024/06/20,26600,26800,26600,26795,225,+0.85,558,+1,0,-1
2024/06/19,26500,26660,26460,26570,315,+1.20,2242,-47,0,+47
2024/06/18,26180,26275,26140,26255,335,+1.29,589,-8,0,+9
2024/06/17,26145,26145,25875,25920,200,-0.77,175,+1,0,0
2024/06/14,26030,26175,25970,26120,120,+0.46,75,+1,0,-1
2024/06/13,26050,26215,26000,26000,235,+0.91,569,+11,0,-11
2024/06/12,25685,25765,25515,25765,250,+0.98,86,0,0,0
2024/06/11,25660,25660,25450,25515,50,+0.20,245,+5,0,-6
2024/06/10,25445,25565,25380,25465,210,-0.82,224,+4,0,-5
2024/06/07,25520,25755,25475,25675,310,+1.22,685,-6,0,+6
2024/06/05,25420,25435,25185,25365,305,+1.22,176,-3,0,+2
2024/06/04,25210,25210,25045,25060,120,-0.48,384,+2,0,-2
2024/06/03,25010,25340,25010,25180,390,+1.57,121,-1,0,+1
2024/05/31,25080,25080,24790,24790,50,+0.20,65,0,0,-1
2024/05/30,25215,25215,24740,24740,460,-1.83,570,-5,0,+5
2024/05/29,25540,25655,25200,25200,525,-2.04,344,+5,0,-5
2024/05/28,25770,25770,25620,25725,20,+0.08,100,+1,0,0
2024/05/27,25545,25705,25415,25705,360,+1.42,4652,-112,0,+112
2024/05/24,25545,25545,25330,25345,440,-1.71,4593,+109,0,-110
2024/05/23,25875,25905,25620,25785,15,-0.06,163,0,0,+1
2024/05/22,25825,25825,25580,25800,140,+0.55,38,0,0,0
2024/05/21,25810,25810,25620,25660,150,-0.58,289,0,0,0
2024/05/20,25890,25950,25750,25810,170,+0.66,99,+1,0,0
2024/05/17,25840,25840,25640,25640,315,-1.21,63,+1,0,-1
2024/05/16,26145,26165,25870,25955,340,+1.33,5833,-99,0,+100
2024/05/14,25715,25715,25575,25615,70,-0.27,3982,+98,0,-98
2024/05/13,25790,25790,25450,25685,20,+0.08,172,0,0,+1
2024/05/10,25700,25815,25640,25665,185,+0.73,50,0,0,0
2024/05/09,25960,25960,25440,25480,350,-1.36,168,-1,0,+2
2024/05/08,25830,25830,25765,25830,50,+0.19,360,-4,0,+4
2024/05/07,25685,25780,25660,25780,600,+2.38,576,-10,0,+11
2024/05/03,25580,25580,25165,25180,15,+0.06,58,0,0,-1
2024/05/02,24960,25300,24960,25165,75,-0.30,8010,+2,0,-2
2024/04/30,25390,25405,25240,25240,35,+0.14,1689,-18,0,+18
2024/04/29,25205,25205,25095,25205,200,+0.80,1424,-18,0,+17
2024/04/26,25475,25475,25285,25355,350,+1.40,92,+1,0,-2
2024/04/25,25255,25255,25005,25005,520,-2.04,158,+2,0,-2
2024/04/24,25475,25525,25400,25525,530,+2.12,1836,-5,0,+4
2024/04/23,25090,25140,24955,24995,95,-0.38,1333,+25,0,-25
2024/04/22,24765,25090,24765,25090,345,+1.39,859,-5,0,+5
2024/04/19,24935,24935,24290,24745,445,-1.77,35934,+62,0,-62
2024/04/18,24790,25240,24790,25190,400,+1.61,32421,-15,0,+15
2024/04/17,25280,25280,24790,24790,315,-1.25,2049,+1,-7,+7
2024/04/16,25495,25495,25020,25105,635,-2.47,657,+8,-2,-7
2024/04/15,25630,25740,25415,25740,95,-0.37,706,+8,-1,-6
2024/04/12,26310,26310,25770,25835,240,-0.92,175,+1,0,-1
2024/04/11,25760,26160,25620,26075,15,-0.06,1898,+1,+12,-14
2024/04/09,26500,26500,26010,26090,165,-0.63,700,-1,0,+1
2024/04/08,26335,26335,26190,26255,160,+0.61,193,-3,0,+3
2024/04/05,26240,26295,26015,26095,495,-1.86,839,+12,0,-12
2024/04/04,26430,26590,26255,26590,645,+2.49,1662,+1,0,-1
2024/04/03,26410,26410,25945,25945,550,-2.08,770,-7,0,+7
2024/04/02,26520,26580,26370,26495,60,+0.23,690,-4,0,+4
2024/04/01,26815,26815,26375,26435,165,-0.62,1444,+9,0,-8
2024/03/29,26600,26600,26360,26600,225,+0.85,1371,+26,0,-26
2024/03/28,26210,26445,26210,26375,15,-0.06,666,+5,0,-4
2024/03/27,26405,26445,26290,26390,65,+0.25,120126,+5,0,-5
2024/03/26,26185,26590,26185,26325,175,+0.67,970,-12,0,+11
2024/03/25,26465,26465,26065,26150,75,-0.29,938,+19,0,-18
2024/03/22,26430,26430,26155,26225,55,-0.21,299,-2,0,+2
2024/03/21,26195,26320,25970,26280,740,+2.90,158439,-43,0,+43
2024/03/20,25440,25575,25390,25540,340,+1.35,144,-3,0,+2
2024/03/19,25485,25485,25020,25200,260,-1.02,176,+2,0,-2
2024/03/18,25505,25505,25285,25460,75,+0.30,153,+1,0,-1
2024/03/15,25485,25590,25385,25385,445,-1.72,3276,+5,0,-6
2024/03/14,25815,25850,25695,25830,135,+0.53,611,-7,0,+7
2024/03/13,25565,25760,25555,25695,130,+0.51,1503,+7,0,-7
2024/03/12,25455,25565,25365,25565,270,+1.07,414,-4,0,+4
2024/03/11,25500,25500,25250,25295,275,-1.08,143,0,0,0
2024/03/08,25395,25595,25280,25570,375,+1.49,397,-6,0,+6
2024/03/07,25300,25300,25040,25195,170,+0.68,1198,-23,0,+23
2024/03/06,24920,25120,24920,25025,205,-0.81,329,-1,0,+1
2024/03/05,25485,25505,25135,25230,295,-1.16,14593,+10,0,-10
2024/03/04,25370,25525,25345,25525,385,+1.53,6937,-2,0,+2
2024/02/29,25045,25140,24900,25140,95,+0.38,236,0,0,-1
2024/02/28,24625,25070,24625,25045,380,+1.54,230,-1,0,+1
2024/02/27,24815,24915,24665,24665,305,-1.22,209,0,0,+1
2024/02/26,25120,25120,24800,24970,225,-0.89,1100,+19,0,-18
2024/02/23,25210,25495,25185,25195,120,+0.48,1305,+11,0,-11
2024/02/22,24975,25100,24955,25075,175,+0.70,484,-6,0,+7
2024/02/21,24960,25025,24805,24900,60,-0.24,72,-1,0,+1
2024/02/20,25125,25235,24855,24960,380,-1.50,445,+1,0,-1
2024/02/19,25115,25340,25115,25340,410,+1.64,1361,-18,0,+17
2024/02/16,25005,25005,24745,24930,245,+0.99,2688,-27,0,+27
2024/02/15,25045,25045,24685,24685,30,-0.12,111,+2,0,-2
2024/02/14,24475,24760,24475,24715,305,-1.22,173,+1,0,0
2024/02/13,24825,25175,24825,25020,285,+1.15,827,-3,0,+3
2024/02/08,24850,24850,24625,24735,165,+0.67,129,0,0,0
2024/02/07,24555,24810,24515,24570,210,+0.86,405,+2,0,-2
2024/02/06,24465,24465,24205,24360,95,-0.39,223,-2,0,+2
2024/02/05,24730,24830,24155,24455,275,-1.11,224,-3,0,+2
2024/02/02,23985,24730,23985,24730,910,+3.82,3117,-49,0,+49
2024/02/01,23365,23835,23365,23820,425,+1.82,14754,+13,0,-14
2024/01/31,23490,23490,23365,23395,160,-0.68,560,+1,0,-1
2024/01/30,23750,23780,23515,23555,5,-0.02,1056,-5,0,+4
2024/01/29,23305,23680,23305,23560,255,+1.09,317,+4,0,-3
2024/01/26,23275,23525,23155,23305,120,+0.52,399,+5,0,-4
2024/01/25,23090,23255,23090,23185,45,-0.19,1326,-13,0,+14
2024/01/24,23420,23420,23090,23230,120,-0.51,329,-4,0,+4
2024/01/23,23325,23350,23140,23350,170,+0.73,1275,-9,0,+10
2024/01/22,23495,23495,23180,23180,25,-0.11,37943,+11,0,-11
2024/01/19,23235,23235,23035,23205,350,+1.53,733,+12,0,-12
2024/01/18,22850,22905,22660,22855,135,+0.59,1419,+6,0,-7
2024/01/17,23475,23475,22720,22720,630,-2.70,2229,+50,0,-50
2024/01/16,23640,23640,23320,23350,325,-1.37,559,+8,0,-9
2024/01/15,23630,23735,23530,23675,45,+0.19,175,+3,0,-4
2024/01/12,23865,23865,23550,23630,160,-0.67,5498,+2,0,-1
2024/01/11,23840,23925,23730,23790,15,+0.06,191,-3,0,+3
2024/01/10,24180,24180,23715,23775,285,-1.18,273,0,0,0
2024/01/09,24535,24535,23975,24060,120,-0.50,7145,+2,0,-3
2024/01/08,24135,24385,24135,24180,135,-0.56,495,-5,0,+5
2024/01/05,24290,24355,24205,24315,25,+0.10,573,+12,0,-12
2024/01/04,24170,24465,24170,24290,200,-0.82,6139,-4,0,+4
2024/01/03,25095,25095,24490,24490,690,-2.74,26696,-20,0,+20
2024/01/02,24950,25350,24830,25180,230,+0.92,12625,+8,0,-7
2023/12/28,24510,24950,24510,24950,440,+1.80,13038,-37,0,+38
2023/12/27,24455,24570,24325,24510,210,+0.86,133660,-3,0,+3
2023/12/26,24380,24380,24170,24300,160,+0.66,2166,-1,0,+1
2023/12/22,24445,24445,24140,24140,25,+0.10,375,+6,0,-6
2023/12/21,24185,24185,24025,24115,170,-0.70,17651,-8,0,+8
2023/12/20,24130,24285,24045,24285,425,+1.78,497,-6,0,+6
2023/12/19,23970,23970,23810,23860,20,-0.08,139,-3,0,+3
2023/12/18,24080,24080,23785,23880,0,0.00,3342,+1,0,-2
2023/12/15,23885,23965,23835,23880,280,+1.19,251,-3,0,+3
2023/12/14,23665,23745,23540,23600,280,+1.20,240,+4,0,-3
2023/12/13,23530,23530,23225,23320,195,-0.83,9415,0,0,-1
2023/12/12,23510,23535,23445,23515,160,+0.69,102,+1,0,0
2023/12/11,23490,23490,23250,23355,50,+0.21,383,-1,0,+1
2023/12/08,23230,23315,23175,23305,330,+1.44,9420,-6,0,+5
2023/12/07,22965,23035,22900,22975,80,-0.35,63,0,0,0
2023/12/06,23190,23190,23050,23055,40,+0.17,106,0,0,0
2023/12/05,23280,23280,22955,23015,265,-1.14,9305,+1,0,-1
2023/12/04,23275,23355,23245,23280,80,+0.34,146,-1,0,0
2023/12/01,23470,23470,23140,23200,230,-0.98,449,-1,0,+1
2023/11/30,23380,23430,23265,23430,85,+0.36,8882,-2,0,+2
2023/11/29,23485,23485,23200,23345,55,-0.24,64,0,0,0
2023/11/28,23205,23400,23140,23400,355,+1.54,7843,-2,0,+2
2023/11/27,23085,23245,22980,23045,120,-0.52,27555,-10,0,+9
2023/11/24,23535,23535,23075,23165,225,-0.96,11506,-2,0,+2
2023/11/23,23475,23475,23235,23390,105,+0.45,5745,-2,0,+2
2023/11/22,23210,23380,23125,23285,50,-0.21,287,-2,0,+1
2023/11/21,23425,23425,23300,23335,130,+0.56,819,0,0,-1
2023/11/20,23000,23240,23000,23205,210,+0.91,614,-6,0,+6
2023/11/17,23160,23160,22960,22995,165,-0.71,11667,+1,0,-1
2023/11/16,23145,23210,23060,23160,20,+0.09,421,-1,0,+1
2023/11/15,23135,23155,22945,23140,580,+2.57,371,+7,0,-6
2023/11/14,22420,22685,22420,22560,170,+0.76,106,0,0,-1
2023/11/13,22730,22730,22345,22390,55,+0.25,104,-1,0,+2
2023/11/10,22240,22350,22180,22335,195,-0.87,316,-4,0,+4
2023/11/09,22525,22600,22405,22530,145,+0.65,51,0,0,0
2023/11/08,22885,22885,22385,22385,275,-1.21,67,0,0,-1
2023/11/07,23110,23110,22440,22660,570,-2.45,1169,-13,0,+13
2023/11/06,22560,23230,22470,23230,1185,+5.38,7654,+15,0,-14
2023/11/03,22150,22150,21990,22045,170,+0.78,1044,+7,0,-7
2023/11/02,21865,21920,21765,21875,420,+1.96,1213,+21,0,-22
2023/11/01,21390,21505,21235,21455,250,+1.18,8516,+1,0,-1
2023/10/31,21625,21625,21135,21205,160,-0.75,438,+5,0,-6
2023/10/30,21350,21480,21270,21365,35,+0.16,4962,+2,0,-2
2023/10/27,21360,21550,21360,21400,30,+0.14,274,+1,0,-1
2023/10/26,21735,21745,21370,21370,695,-3.15,9546,+11,0,-10
2023/10/25,22470,22470,22065,22065,155,-0.70,136016,+5,0,-5
2023/10/24,22015,22270,21780,22220,220,+1.00,337,+2,0,-3
2023/10/23,22220,22220,22000,22000,205,-0.92,680,+14,0,-14
2023/10/20,22435,22435,22130,22205,310,-1.38,369,+6,0,-7
2023/10/19,22495,22625,22495,22515,465,-2.02,109,0,0,-1
2023/10/18,22900,23000,22775,22980,105,+0.46,60,0,0,-1
2023/10/17,22810,22900,22685,22875,330,+1.46,386,+7,0,-6
2023/10/16,22730,22730,22365,22545,160,-0.70,242,+2,0,-3
2023/10/13,22795,22795,22700,22705,195,-0.85,287,+6,0,-6
2023/10/12,22835,22900,22760,22900,285,+1.26,503,+10,0,-11
2023/10/11,22430,22775,22430,22615,395,+1.78,218,+3,0,-3
2023/10/10,22440,22570,22210,22220,40,+0.18,93,+1,0,-1
2023/10/06,22270,22285,22105,22180,95,+0.43,13170,+2,0,-3
2023/10/05,22200,22260,22085,22085,95,-0.43,525,+2,0,-3
2023/10/04,22410,22410,22045,22180,445,-1.97,15068,+6,0,-6
2023/09/27,22640,22640,22490,22625,55,-0.24,737,+4,-8,+4
2023/09/26,23010,23010,22665,22680,250,-1.09,271,+5,0,-5
2023/09/25,22985,22985,22820,22930,50,-0.22,14290,+1,0,0
2023/09/22,22885,23015,22800,22980,65,-0.28,14902,+1,0,-2
2023/09/21,23405,23405,22980,23045,335,-1.43,3897,+3,0,-2
2023/09/20,23420,23515,23310,23380,40,-0.17,377,-1,0,+2
2023/09/19,23730,23730,23420,23420,185,-0.78,55,0,0,-1
2023/09/18,23855,23855,23590,23605,350,-1.46,64,0,0,0
2023/09/15,23750,23955,23700,23955,395,+1.68,64,0,0,0
2023/09/14,23480,23560,23385,23560,295,+1.27,202,-4,0,+4
2023/09/13,23345,23365,23165,23265,30,+0.13,399,-2,0,+2
2023/09/12,23475,23475,23210,23235,75,-0.32,53,0,0,0
2023/09/11,23385,23385,23190,23310,0,0.00,48,0,0,0
2023/09/08,23405,23405,23125,23310,5,+0.02,205,-2,0,+2
2023/09/07,23200,23355,23195,23305,145,-0.62,109,0,0,-1
2023/09/06,23665,23665,23350,23450,150,-0.64,80,+1,0,-1
2023/09/05,23640,23640,23545,23600,65,-0.27,162,+1,-1,0
2023/09/04,23685,23685,23330,23665,175,+0.74,1213,-1,0,+2
2023/09/01,23225,23495,23225,23490,350,+1.51,1576,+3,+6,-10
2023/08/31,23395,23395,23090,23140,40,-0.17,35,0,0,0
2023/08/30,23360,23360,23180,23180,90,+0.39,506,-1,-2,+3
2023/08/29,23190,23190,23025,23090,140,+0.61,437,-9,0,+10
2023/08/28,22850,23010,22850,22950,65,+0.28,713,-8,+8,+1
2023/08/25,22950,22950,22840,22885,315,-1.36,378,+5,0,-4
2023/08/24,23175,23230,23075,23200,395,+1.73,95,+1,0,-2
2023/08/23,22865,22865,22700,22805,60,-0.26,213,-3,0,+2
2023/08/22,23100,23100,22800,22865,80,+0.35,593,+1,-11,+10
2023/08/21,22890,22915,22670,22785,0,0.00,3781,+2,+5,-8
2023/08/18,22760,22870,22590,22785,90,-0.39,37549,0,+4,-4
2023/08/17,22830,22890,22595,22875,30,+0.13,88149,+3,0,-3
2023/08/16,23180,23180,22835,22845,390,-1.68,252,+5,0,-5
2023/08/14,23440,23440,23175,23235,205,-0.87,467,-8,0,+9
2023/08/11,23735,23735,23440,23440,120,-0.51,141,+2,0,-2
2023/08/10,23660,23660,23430,23560,60,-0.25,86,0,0,0
2023/08/09,23555,23730,23555,23620,170,+0.72,926,0,0,-1
2023/08/08,23805,23805,23415,23450,160,-0.68,159,0,0,-1
2023/08/07,23690,23740,23610,23610,105,-0.44,68,+1,0,-1
2023/08/04,23870,23870,23695,23715,20,+0.08,82,0,0,-1
2023/08/03,23970,23970,23640,23695,115,-0.48,132,0,0,+1
