일자,시가,고가,저가,종가,전일대비,등락률,거래량,개인,외국인,기관
2022/08/22,10785,11135,10770,11075,205,-1.82,48326,+122,-135,+8
2022/08/19,11255,11700,11205,11280,80,+0.71,15332,-8,-6,+15
2022/08/18,10975,11625,10975,11200,70,-0.62,64014,+642,+3,-645
2022/08/17,11250,11565,11150,11270,125,+1.12,73694,+724,-287,-449
2022/08/16,11110,11200,11000,11145,245,+2.25,7476,-37,+27,+10
2022/08/12,11000,11000,10820,10900,75,-0.68,7046,+28,0,-29
2022/08/11,11090,11090,10600,10975,385,+3.64,4963,-23,+20,+1
2022/08/10,10690,10690,10570,10590,150,-1.40,7887,-5,-33,+38
2022/08/09,10680,10765,10680,10740,105,+0.99,49881,-11,+517,-507
2022/08/08,10610,10640,10565,10635,5,+0.05,4588,+7,0,-7
2022/08/05,10775,10775,10540,10630,250,-2.30,17279,+66,-4,-62
2022/08/04,10900,10900,10710,10880,620,+6.04,29027,-116,+118,-2
2022/08/03,10170,10275,10170,10260,180,+1.79,21564,+159,+21,-81
2022/08/02,10080,10115,10060,10080,85,+0.85,5999,+12,0,-12
2022/08/01,10100,10100,9995,9995,105,-1.04,3844,-7,0,+9
2022/07/29,10195,10195,9605,10100,220,+2.23,5304,-25,0,+25
2022/07/28,10100,10100,9870,9880,220,-2.18,28765,+137,+89,-227
2022/07/27,10000,10105,9875,10100,180,-1.75,24027,+7,-190,+183
2022/07/26,10360,10360,10270,10280,220,-2.10,3476,+3,0,-3
2022/07/25,10565,10565,10385,10500,65,-0.62,4551,+22,0,-22
2022/07/22,10510,10595,10420,10565,140,+1.34,11622,-33,+1,+30
2022/07/21,10320,10465,10320,10425,190,+1.86,6229,-19,+5,+14
2022/07/20,10290,10290,10110,10235,225,+2.25,1780,-2,-1,+4
2022/07/19,10100,10100,10005,10010,75,-0.74,1787,+2,-10,+8
2022/07/18,10140,10140,10030,10085,160,+1.61,1038,+2,0,-3
2022/07/15,9905,9945,9850,9925,80,+0.81,2898,+1,+8,-11
2022/07/14,9900,9910,9785,9845,55,-0.56,3253,+4,-7,+4
2022/07/13,10075,10075,9845,9900,390,-3.79,5081,+6,-6,+1
2022/07/12,10420,10420,10230,10290,80,-0.77,4198,-18,0,+18
2022/07/11,10335,10390,10315,10370,50,+0.48,13640,-18,-104,+122
2022/07/08,10330,10370,10285,10320,100,+0.98,3028,-9,+1,+8
2022/07/07,10225,10225,10175,10220,80,+0.79,1298,+1,+4,-5
2022/07/06,10040,10245,10040,10140,165,+1.65,5620,-38,+24,+14
2022/07/05,10035,10035,9925,9975,185,+1.89,4622,+10,-30,+25
2022/07/04,9995,9995,9605,9790,185,+1.93,16545,-5,+100,-96
2022/07/01,9810,9810,9580,9605,230,-2.34,3448,+12,-14,+2
2022/06/30,10065,10065,9800,9835,90,-0.91,7235,-29,-9,+38
2022/06/29,9900,9960,9850,9925,185,-1.83,2848,+10,-1,-9
2022/06/28,10225,10225,10065,10110,120,-1.17,6415,+14,-39,+25
2022/06/27,10350,10350,10155,10230,165,+1.64,6820,-14,+37,-23
2022/06/24,9640,10105,9640,10065,435,+4.52,18861,-62,+13,+49
2022/06/23,9630,9695,9595,9630,100,+1.05,4404,-15,+24,-8
2022/06/22,9745,9745,9530,9530,70,-0.73,5242,+8,-6,-2
2022/06/21,9470,9965,9470,9600,135,+1.43,4769,-3,+12,-9
2022/06/20,9560,9560,9410,9465,250,+2.71,14425,-88,+85,+3
2022/06/17,9360,9360,9175,9215,275,-2.90,8676,-14,+24,-10
2022/06/16,9620,9620,9445,9490,130,+1.39,4015,+2,0,-1
2022/06/15,9430,9430,9360,9360,100,-1.06,3976,-9,0,+9
2022/06/14,9010,9550,9010,9460,95,-0.99,15831,-38,+39,-1
2022/06/13,9800,9950,9555,9555,525,-5.21,10930,+26,-9,-18
2022/06/10,10115,10115,10020,10080,110,-1.08,12683,-38,+33,+4
2022/06/09,10285,10285,10145,10190,15,+0.15,6894,-29,-6,+35
2022/06/08,10075,10180,10075,10175,170,+1.70,3824,+9,-7,-1
